Id,Label,name,description,ebcU,fgcU,wtc4U,wtc5U,wtc6U,sgcU,infU,louU,optU,eigU,ebcW,fgcW,wtc4W,wtc5W,wtc6W,sgcW,infW,louW,optW,eigW,ebcUcolor,fgcUcolor,wtc4Ucolor,wtc5Ucolor,wtc6Ucolor,sgcUcolor,infUcolor,louUcolor,optUcolor,eigUcolor,ebcWcolor,fgcWcolor,wtc4Wcolor,wtc5Wcolor,wtc6Wcolor,sgcWcolor,infWcolor,louWcolor,optWcolor,eigWcolor
111.0,Bourgeois man,BX,Bourgeois man in Luxemburg gardens,15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,11.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,11.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#5ED4CC,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#5ED4CC
112.0,Bourgeois son,BY,Bourgeois man's son,15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,11.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,11.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#5ED4CC,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#5ED4CC
113.0,Javert's coachman,CJ,Coachman assisting Javert,7.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,7.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#DDCD43,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#D0B83C,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
114.0,"Concierge, Gillenormand",CX,Concierge at Gillenormand,13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
115.0,"Doctor, Gillenormand",DG,Doctor at Gillenormand,13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
116.0,"Concierge, l'Homme Armé",CY,Concierge at rue de l'Homme Armé,17.0,2.0,7.0,5.0,3.0,1.0,13.0,3.0,1.0,3.0,16.0,2.0,7.0,5.0,3.0,7.0,13.0,3.0,1.0,3.0,#B4DF44,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D78DCD,#ED6C34,#E57A96,#BBAD88,#EC6B42,#C6DE8A,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D3BD3E,#ED6C34,#E57A96,#BBAD88,#EC6B42
117.0,"Doctor, Valjean",DJ,Doctor to Valjean,17.0,2.0,7.0,5.0,3.0,1.0,13.0,3.0,1.0,3.0,16.0,2.0,7.0,5.0,3.0,7.0,13.0,3.0,1.0,3.0,#B4DF44,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D78DCD,#ED6C34,#E57A96,#BBAD88,#EC6B42,#C6DE8A,#6ED0A3,#D0B83C,#E453E4,#EE636D,#D3BD3E,#ED6C34,#E57A96,#BBAD88,#EC6B42
118.0,Napoleon,NP,"Napoleon, Emperor of France",1.0,5.0,1.0,6.0,4.0,5.0,8.0,5.0,1.0,12.0,1.0,5.0,1.0,6.0,4.0,5.0,8.0,5.0,1.0,12.0,#D78DCC,#D66CDD,#D78DCD,#96A142,#E18A34,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#D78DCD,#D66CDD,#D78DCD,#96A142,#E18A34,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
119.0,Senator,SN,"Senator, Count ***, in Digne",1.0,5.0,1.0,6.0,4.0,16.0,5.0,5.0,1.0,2.0,1.0,5.0,1.0,6.0,4.0,12.0,5.0,5.0,1.0,2.0,#D78DCC,#D66CDD,#D78DCD,#96A142,#E18A34,#C6DE8A,#E057E5,#D86CDC,#BBAD88,#6ECC86,#D78DCD,#D66CDD,#D78DCD,#96A142,#E18A34,#71AADE,#E057E5,#D86CDC,#BBAD88,#6ECC86
120.0,Mme Boischevron,VB,"Mme Boischevron, friend and correspondent of Mlle Baptistine",1.0,5.0,1.0,7.0,7.0,16.0,5.0,5.0,1.0,2.0,1.0,5.0,1.0,7.0,7.0,12.0,5.0,5.0,1.0,2.0,#D78DCC,#D66CDD,#D78DCD,#D2A83B,#D2A83B,#C6DE8A,#E057E5,#D86CDC,#BBAD88,#6ECC86,#D78DCD,#D66CDD,#D78DCD,#D2A83B,#D2A83B,#71AADE,#E057E5,#D86CDC,#BBAD88,#6ECC86
121.0,Shepherd boy,SB,"Shepherd boy, serves G-- the conventionist",1.0,5.0,14.0,12.0,12.0,16.0,15.0,5.0,1.0,2.0,1.0,5.0,14.0,12.0,12.0,12.0,15.0,5.0,1.0,2.0,#D78DCC,#D66CDD,#DE8A82,#839AE2,#839AE2,#C6DE8A,#62E382,#D86CDC,#BBAD88,#6ECC86,#D78DCD,#D66CDD,#DE8A82,#839AE2,#839AE2,#71AADE,#62E382,#D86CDC,#BBAD88,#6ECC86
122.0,Kitchen boy,KB,Kitchen boy at Labarre's inn,3.0,2.0,6.0,1.0,23.0,2.0,12.0,3.0,1.0,2.0,3.0,2.0,6.0,1.0,23.0,15.0,12.0,3.0,1.0,2.0,#EE5A96,#6ED0A3,#C4E243,#D590D1,#61B641,#67D397,#7BA1E0,#E57A96,#BBAD88,#6ECC86,#ED5E96,#6ED0A3,#C4E243,#D590D1,#61B641,#64D94A,#7BA1E0,#E57A96,#BBAD88,#6ECC86
123.0,Tavern keeper,KT,Tavern keeper in Digne,3.0,2.0,6.0,1.0,15.0,2.0,12.0,3.0,1.0,3.0,3.0,2.0,6.0,1.0,15.0,15.0,12.0,3.0,1.0,3.0,#EE5A96,#6ED0A3,#C4E243,#D590D1,#5EE549,#67D397,#7BA1E0,#E57A96,#BBAD88,#EC6B42,#ED5E96,#6ED0A3,#C4E243,#D590D1,#5EE549,#64D94A,#7BA1E0,#E57A96,#BBAD88,#EC6B42
124.0,Peasant's wife,PE,Peasant's wife,4.0,2.0,11.0,10.0,8.0,6.0,16.0,3.0,1.0,2.0,4.0,2.0,11.0,10.0,8.0,1.0,17.0,3.0,1.0,2.0,#DA9934,#6ED0A3,#5CD1D2,#B17BE8,#59AE75,#C4E243,#DAC17B,#E57A96,#BBAD88,#6ECC86,#DF8D38,#6ED0A3,#5CD1D2,#B17BE8,#59AE75,#D78DCD,#BCE28F,#E57A96,#BBAD88,#6ECC86
125.0,Marquise de R,MR,"Marquise de R-, inhabitant of Digne",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
126.0,Marie-Claude,MD,"Marie-Claude, neighbor of the Valjeans in Faverolles",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
127.0,Prison guard,PR,Prison guard,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
128.0,Door keeper,KD,Door keeper at a Paris bindery,5.0,7.0,4.0,18.0,16.0,10.0,11.0,6.0,1.0,2.0,5.0,7.0,4.0,18.0,16.0,13.0,11.0,6.0,1.0,2.0,#E258E0,#C6C257,#DF8D38,#E0D73A,#DBC981,#9688E8,#5AC3D8,#B6BC6B,#BBAD88,#6ECC86,#DF5CE1,#C6C257,#DF8D38,#E0D73A,#DBC981,#EF6443,#5AC3D8,#B6BC6B,#BBAD88,#6ECC86
129.0,Three gendarmes,TR,"Three gendarmes, arrested Valjean",1.0,5.0,3.0,6.0,1.0,16.0,5.0,5.0,1.0,3.0,1.0,5.0,3.0,6.0,1.0,12.0,5.0,5.0,1.0,3.0,#D78DCC,#D66CDD,#ED5E96,#96A142,#D590D1,#C6DE8A,#E057E5,#D86CDC,#BBAD88,#EC6B42,#D78DCD,#D66CDD,#ED5E96,#96A142,#D590D1,#71AADE,#E057E5,#D86CDC,#BBAD88,#EC6B42
130.0,Petit Gervais,PG,"Petit Gervais, a chimney sweep",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
131.0,"Priest, Digne",PH,A priest on the road from Digne,2.0,2.0,3.0,3.0,1.0,14.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#DE8A82,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
132.0,Zephine,ZE,"Zephine, mistress of Fameuil",6.0,6.0,2.0,20.0,21.0,3.0,4.0,1.0,1.0,10.0,6.0,6.0,2.0,20.0,21.0,3.0,4.0,1.0,1.0,10.0,#90A347,#7AD74F,#67D397,#C3DF69,#ACE53A,#ED5E96,#D99537,#86A1E0,#BBAD88,#B68EE0,#C4E243,#7AD74F,#67D397,#C3DF69,#ACE53A,#ED6095,#D99537,#86A1E0,#BBAD88,#B68EE0
133.0,Thénardiers' neighbor,NT,Neighbor of Thénardiers,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,#90A347,#7AD74F,#67D397,#61E491,#61E491,#ED5E96,#D99537,#86A1E0,#BBAD88,#D6A23D,#C4E243,#7AD74F,#67D397,#61E491,#61E491,#ED6095,#D99537,#86A1E0,#BBAD88,#D6A23D
134.0,Mme Victurnien,VI,"Mme Victurnien, snoop in M-sur-M",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,4.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,4.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#D6A23D,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#D6A23D
135.0,Factory supervisor,SF,Supervisor in M. Madeleine's factory,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,#90A347,#7AD74F,#67D397,#61E491,#61E491,#ED5E96,#D99537,#86A1E0,#BBAD88,#D6A23D,#C4E243,#7AD74F,#67D397,#61E491,#61E491,#ED6095,#D99537,#86A1E0,#BBAD88,#D6A23D
136.0,Marguerite,MT,"Marguerite, friend of Fantine in M-sur-M",6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,#90A347,#7AD74F,#67D397,#61E491,#61E491,#ED5E96,#D99537,#86A1E0,#BBAD88,#D6A23D,#C4E243,#7AD74F,#67D397,#61E491,#61E491,#ED6095,#D99537,#86A1E0,#BBAD88,#D6A23D
137.0,Itinerant dentist,ID,Itinerant dentist,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,4.0,#90A347,#7AD74F,#67D397,#61E491,#61E491,#ED5E96,#D99537,#86A1E0,#BBAD88,#D6A23D,#C4E243,#7AD74F,#67D397,#61E491,#61E491,#ED6095,#D99537,#86A1E0,#BBAD88,#D6A23D
138.0,Police sergeant M-s-M,SG,Police sergeant in M-sur-M,7.0,4.0,3.0,3.0,1.0,9.0,1.0,3.0,1.0,7.0,7.0,4.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,7.0,#DDCD43,#E0884F,#ED5E96,#EE636D,#D590D1,#CAA768,#D18FD6,#E57A96,#BBAD88,#CADA43,#D0B83C,#E0884F,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#CADA43
139.0,Sister Simplice,SS,"Sister Simplice, nun at infirmary in M-sur-M",6.0,6.0,2.0,2.0,2.0,3.0,14.0,1.0,1.0,3.0,6.0,6.0,2.0,2.0,2.0,3.0,14.0,1.0,1.0,3.0,#90A347,#7AD74F,#67D397,#61E491,#61E491,#ED5E96,#EC5DAD,#86A1E0,#BBAD88,#EC6B42,#C4E243,#7AD74F,#67D397,#61E491,#61E491,#ED6095,#EC5DAD,#86A1E0,#BBAD88,#EC6B42
140.0,Scaufflaire's wife,SD,M. Scaufflaire's wife,10.0,2.0,12.0,9.0,9.0,13.0,17.0,3.0,1.0,2.0,10.0,2.0,12.0,9.0,9.0,4.0,16.0,3.0,1.0,2.0,#9F84E8,#6ED0A3,#74A7DE,#D6936C,#D6936C,#EF6244,#BCE28F,#E57A96,#BBAD88,#6ECC86,#9688E8,#6ED0A3,#74A7DE,#D6936C,#D6936C,#DD8F39,#DAC17B,#E57A96,#BBAD88,#6ECC86
141.0,"Portress, M-s-M",PO,Portress of JV in M-sur-M,11.0,2.0,9.0,13.0,14.0,2.0,19.0,3.0,1.0,3.0,11.0,2.0,9.0,13.0,14.0,15.0,19.0,3.0,1.0,3.0,#5CCFD5,#6ED0A3,#CAA768,#F06335,#EC5EAE,#67D397,#DF879F,#E57A96,#BBAD88,#EC6B42,#5CD1D2,#6ED0A3,#CAA768,#F06335,#EC5EAE,#64D94A,#DF879F,#E57A96,#BBAD88,#EC6B42
142.0,Old woman,WH,Old woman in Hesdin,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
143.0,Old woman's son,WI,Old woman's son,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
144.0,Saint Pol Servant girl,SE,Servant girl in Saint Pol,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
145.0,German teamster,TE,German teamster,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
146.0,Road mender,RM,Road mender,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
147.0,Postillion,PT,"Postillion, accompanying Valjean to Arras",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
148.0,Arras hotel keeper,LR,Landlady at an Arras hotel,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
149.0,Arras resident,RA,Resident of Arras,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
150.0,Prosecuting attorney,PA,Prosecuting attorney in Champmathieu trial,2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
151.0,Louis-Philippe,LP,"Louis-Philippe d'Orléans, King of France",2.0,2.0,3.0,3.0,1.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,8.0,21.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#6AE640,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#9FC266,#6AE640,#E57A96,#BBAD88,#EC6B42
152.0,"Landlady, Gorbeau",LL,Landlady at Gorbeau House (during JVJ's stay),7.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,7.0,4.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#DDCD43,#E0884F,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#D0B83C,#E0884F,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
153.0,Toll keeper,KA,Toll keeper at Austerlitz bridge,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
154.0,Soldiers,SO,"Soldiers pursuing Valjean, led by Javert",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,7.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,7.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#CADA43,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#CADA43
155.0,Mother Innocent,MI,"Mother Innocent, prioress of Convent of Petit Picpus",9.0,4.0,3.0,3.0,1.0,2.0,10.0,3.0,1.0,3.0,9.0,4.0,3.0,3.0,1.0,15.0,10.0,3.0,1.0,3.0,#D3A06B,#E0884F,#ED5E96,#EE636D,#D590D1,#67D397,#9A81EA,#E57A96,#BBAD88,#EC6B42,#CAA768,#E0884F,#ED5E96,#EE636D,#D590D1,#64D94A,#9A81EA,#E57A96,#BBAD88,#EC6B42
156.0,Gribier,GR,"Gribier, new gravedigger at Vaugirard cemetery",9.0,4.0,3.0,23.0,1.0,2.0,10.0,3.0,1.0,3.0,9.0,4.0,3.0,23.0,1.0,15.0,10.0,3.0,1.0,3.0,#D3A06B,#E0884F,#ED5E96,#61B641,#D590D1,#67D397,#9A81EA,#E57A96,#BBAD88,#EC6B42,#CAA768,#E0884F,#ED5E96,#61B641,#D590D1,#64D94A,#9A81EA,#E57A96,#BBAD88,#EC6B42
157.0,Mlle Vaubois,MV,"Mlle Vaubois, friend of Mlle Gillenormand",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,2.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,2.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#6ECC86,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#6ECC86
158.0,Théodule,TG,"Lieutenant Théodule Gillenormand, grandnephew of Gillenormand",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,8.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#74AB48,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
159.0,Count Lamothe,LA,"Count Lamothe, member of Baroness de T-'s salon",14.0,3.0,10.0,14.0,13.0,2.0,20.0,3.0,1.0,2.0,13.0,3.0,10.0,14.0,13.0,15.0,20.0,3.0,1.0,2.0,#E18585,#E57A99,#9688E8,#EC5EAE,#F06335,#67D397,#6AB53D,#E57A96,#BBAD88,#6ECC86,#EF6244,#E57A99,#9688E8,#EC5EAE,#F06335,#64D94A,#6AB53D,#E57A96,#BBAD88,#6ECC86
160.0,Pontmercy's servant,WP,Woman servant to Colonel Pontmercy,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,#75A4DE,#83A3E0,#EF6244,#ADE19A,#E08798,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#74A7DE,#83A3E0,#EF6244,#ADE19A,#E08798,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
161.0,Mme Pontmercy,MP,"Mme Pontmercy, younger daughter of Gillenormand",12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,#75A4DE,#83A3E0,#EF6244,#ADE19A,#E08798,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#74A7DE,#83A3E0,#EF6244,#ADE19A,#E08798,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
162.0,Mother Plutarch,PL,"Mother Plutarch, housekeeper of M. Mabeuf",8.0,1.0,8.0,8.0,11.0,15.0,9.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,9.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#D7916F,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#D7916F,#72D553,#BBAD88,#D99675
163.0,Marius's servant,SR,Servant to Marius at Garbeau tenement,8.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,3.0,8.0,1.0,3.0,3.0,5.0,15.0,1.0,3.0,1.0,3.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#74AB48,#83A3E0,#ED5E96,#EE636D,#E453E4,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
164.0,"Porter, r. de l'Ouest",PS,"Porter, rue de l'Ouest",2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
165.0,"Guard, La Force",GF,"Guard, La Force prison",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,2.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,2.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#6ECC86,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#6ECC86
166.0,Toussaint,TS,"Toussaint, servant of Valjean at Rue Plumet",7.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#DDCD43,#E0884F,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#E0884F,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
